COU,Country,IND,Indicator,SEX,Sex,AGE,Age Group,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,2554,25-54,2004,2004,PC,Percentage,0,Units,,,79.2,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1564,15-64,2006,2006,PC,Percentage,0,Units,,,71,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2004,2004,PC,Percentage,0,Units,,,9,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,1524,15-24,2000,2000,PC,Percentage,0,Units,,,12.3,,
LVA,Latvia,EMP7,"Full-time equivalent employment rate, by sex",WOMEN,Women,1564,15-64,2009,2009,PC,Percentage,0,Units,,,58.3,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",ALL_PERSONS,All persons,1524,15-24,2011,2011,PC,Percentage,0,Units,,,31,,
LVA,Latvia,EMP10,"Share of employed who are managers, by sex",WOMEN,Women,TOTAL,Total,2014,2014,PC,Percentage,0,Units,,,8.7,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,5564,55-64,2005,2005,PC,Percentage,0,Units,,,4.7,,
LVA,Latvia,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,81.4,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,57.4,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,45.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,1524,15-24,2006,2006,PC,Percentage,0,Units,,,14.6,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1564,15-64,2000,2000,PC,Percentage,0,Units,,,67,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1524,15-24,2011,2011,PC,Percentage,0,Units,,,33.7,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2002,2002,PC,Percentage,0,Units,,,41.7,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2010,2010,PC,Percentage,0,Units,,,42.2,,
LVA,Latvia,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,34.4,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1564,15-64,2004,2004,PC,Percentage,0,Units,,,61,,
LVA,Latvia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,10.1,,
LVA,Latvia,EMP7,"Full-time equivalent employment rate, by sex",WOMEN,Women,1564,15-64,2001,2001,PC,Percentage,0,Units,,,56.5,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,5564,55-64,2009,2009,PC,Percentage,0,Units,,,51.8,,
LVA,Latvia,EMP10,"Share of employed who are managers, by sex",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,8.5,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,6.9,,
LVA,Latvia,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,47.7,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1524,15-24,2008,2008,PC,Percentage,0,Units,,,31.7,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,66.4,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,TOTAL,Total,2014,2014,PC,Percentage,0,Units,,,53.4,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",ALL_PERSONS,All persons,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,7.6,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",ALL_PERSONS,All persons,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,5.4,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,4.8,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,3.7,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2008,2008,PC,Percentage,0,Units,,,59.1,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1564,15-64,2012,2012,PC,Percentage,0,Units,,,63,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,2554,25-54,2010,2010,PC,Percentage,0,Units,,,4.4,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1524,15-24,2001,2001,PC,Percentage,0,Units,,,32.1,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,5564,55-64,2013,2013,PC,Percentage,0,Units,,,54.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2013,2013,PC,Percentage,0,Units,,,3.7,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,2554,25-54,2007,2007,PC,Percentage,0,Units,,,86,,
LVA,Latvia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,17.6,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,55PLUS,55+,2011,2011,PC,Percentage,0,Units,,,4.7,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,5564,55-64,2010,2010,PC,Percentage,0,Units,,,11.1,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,55PLUS,55+,2010,2010,PC,Percentage,0,Units,,,4.2,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1524,15-24,2010,2010,PC,Percentage,0,Units,,,37.2,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,2554,25-54,2007,2007,PC,Percentage,0,Units,,,1.9,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",MEN,Men,1524,15-24,2014,2014,PC,Percentage,0,Units,,,19.4,,
LVA,Latvia,EMP7,"Full-time equivalent employment rate, by sex",WOMEN,Women,1564,15-64,2000,2000,PC,Percentage,0,Units,,,54.7,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,5.3,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,5.5,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,3.9,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",WOMEN,Women,1524,15-24,2008,2008,PC,Percentage,0,Units,,,13.1,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1524,15-24,2006,2006,PC,Percentage,0,Units,,,40.9,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1564,15-64,2008,2008,PC,Percentage,0,Units,,,71.5,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,2554,25-54,2004,2004,PC,Percentage,0,Units,,,7,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2014,2014,PC,Percentage,0,Units,,,8.4,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1564,15-64,2002,2002,PC,Percentage,0,Units,,,64.1,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,3.8,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,2554,25-54,2005,2005,PC,Percentage,0,Units,,,73.8,,
LVA,Latvia,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2014,2014,PC,Percentage,0,Units,,,82.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,1524,15-24,2013,2013,PC,Percentage,0,Units,,,8.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2008,2008,PC,Percentage,0,Units,,,2.5,,
LVA,Latvia,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,54.7,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1524,15-24,2002,2002,PC,Percentage,0,Units,,,25.1,,
LVA,Latvia,EMP7,"Full-time equivalent employment rate, by sex",ALL_PERSONS,All persons,1564,15-64,2010,2010,PC,Percentage,0,Units,,,56.7,,
LVA,Latvia,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,54.2,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",ALL_PERSONS,All persons,1524,15-24,2000,2000,PC,Percentage,0,Units,,,22.1,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,1524,15-24,2004,2004,PC,Percentage,0,Units,,,14.5,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,2554,25-54,2008,2008,PC,Percentage,0,Units,,,79.6,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",WOMEN,Women,1524,15-24,2011,2011,PC,Percentage,0,Units,,,30.6,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2007,2007,PC,Percentage,0,Units,,,77.9,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,4.1,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2004,2004,PC,Percentage,0,Units,,,43.9,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2007,2007,PC,Percentage,0,Units,,,1.5,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2014,2014,PC,Percentage,0,Units,,,2.2,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",MEN,Men,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,3.4,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,5564,55-64,2001,2001,PC,Percentage,0,Units,,,8.2,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2007,2007,PC,Percentage,0,Units,,,3.5,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1524,15-24,2003,2003,PC,Percentage,0,Units,,,38,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,1524,15-24,2003,2003,PC,Percentage,0,Units,,,18.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,5564,55-64,2012,2012,PC,Percentage,0,Units,,,5.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,5564,55-64,2014,2014,PC,Percentage,0,Units,,,2.2,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,2554,25-54,2001,2001,PC,Percentage,0,Units,,,77,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,57.4,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,61.5,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,51.1,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,2554,25-54,2011,2011,PC,Percentage,0,Units,,,2.6,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2005,2005,PC,Percentage,0,Units,,,48.3,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1564,15-64,2003,2003,PC,Percentage,0,Units,,,68.9,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,1524,15-24,2008,2008,PC,Percentage,0,Units,,,1.3,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,7.9,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1524,15-24,2008,2008,PC,Percentage,0,Units,,,36.5,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,2554,25-54,2010,2010,PC,Percentage,0,Units,,,71.7,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,2.9,,
LVA,Latvia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,13.6,,
LVA,Latvia,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,13.3,,
LVA,Latvia,EMP7,"Full-time equivalent employment rate, by sex",MEN,Men,1564,15-64,2008,2008,PC,Percentage,0,Units,,,73.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2013,2013,PC,Percentage,0,Units,,,10,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1524,15-24,2007,2007,PC,Percentage,0,Units,,,43.8,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,45.7,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2014,2014,PC,Percentage,0,Units,,,77.8,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,5564,55-64,2010,2010,PC,Percentage,0,Units,,,48.4,,
LVA,Latvia,EMP17,Female share of seats in national parliaments,WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,20,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2011,2011,PC,Percentage,0,Units,,,25.8,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,64.4,,
LVA,Latvia,EMP7,"Full-time equivalent employment rate, by sex",MEN,Men,1564,15-64,2011,2011,PC,Percentage,0,Units,,,60.9,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,50.6,,
LVA,Latvia,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,48.9,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",WOMEN,Women,1524,15-24,2002,2002,PC,Percentage,0,Units,,,23.8,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2014,2014,PC,Percentage,0,Units,,,2.7,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,3.1,,
LVA,Latvia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2014,2014,PC,Percentage,0,Units,,,12.9,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,2554,25-54,2005,2005,PC,Percentage,0,Units,,,10.2,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,1524,15-24,2005,2005,PC,Percentage,0,Units,,,14.1,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,2554,25-54,2013,2013,PC,Percentage,0,Units,,,3.7,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,3.6,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1524,15-24,2014,2014,PC,Percentage,0,Units,,,36.5,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,2.8,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",MEN,Men,1524,15-24,2000,2000,PC,Percentage,0,Units,,,20.9,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",MEN,Men,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,6.3,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1524,15-24,2000,2000,PC,Percentage,0,Units,,,23.8,,
LVA,Latvia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,14.3,,
LVA,Latvia,EMP17,Female share of seats in national parliaments,WOMEN,Women,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,23,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2014,2014,PC,Percentage,0,Units,,,56.4,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2012,2012,PC,Percentage,0,Units,,,76.3,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,55PLUS,55+,2010,2010,PC,Percentage,0,Units,,,3.7,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1564,15-64,2010,2010,PC,Percentage,0,Units,,,59,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",ALL_PERSONS,All persons,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,6.7,,
LVA,Latvia,EMP17,Female share of seats in national parliaments,WOMEN,Women,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,23,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2007,2007,PC,Percentage,0,Units,,,49.2,,
LVA,Latvia,EMP12_P,Female share of public employment,WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,63.8,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",ALL_PERSONS,All persons,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,8.2,,
LVA,Latvia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,12.7,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1524,15-24,2005,2005,PC,Percentage,0,Units,,,26.1,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,5564,55-64,2006,2006,PC,Percentage,0,Units,,,59.3,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,5564,55-64,2014,2014,PC,Percentage,0,Units,,,56.4,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,1524,15-24,2010,2010,PC,Percentage,0,Units,,,12.8,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,55.1,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,5564,55-64,2012,2012,PC,Percentage,0,Units,,,53.2,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,5.5,,
LVA,Latvia,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2014,2014,PC,Percentage,0,Units,,,4.5,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2009,2009,PC,Percentage,0,Units,,,27.5,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,2554,25-54,2003,2003,PC,Percentage,0,Units,,,73.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2010,2010,PC,Percentage,0,Units,,,7.3,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,65.4,,
LVA,Latvia,EMP19,"Enrolment rates in pre-primary education or primary school, children aged 3 to 5 year old",ALL_PERSONS,All persons,3-5,3-5,2013,2013,PC,Percentage,0,Units,,,89.5,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1564,15-64,2011,2011,PC,Percentage,0,Units,,,61.5,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",ALL_PERSONS,All persons,1524,15-24,2014,2014,PC,Percentage,0,Units,,,19.6,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2002,2002,PC,Percentage,0,Units,,,44.2,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,1524,15-24,2002,2002,PC,Percentage,0,Units,,,16.6,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,3.5,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2005,2005,PC,Percentage,0,Units,,,73.9,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,5.2,,
LVA,Latvia,EMP17,Female share of seats in national parliaments,WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,19,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,1524,15-24,2007,2007,PC,Percentage,0,Units,,,0.4,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2013,2013,PC,Percentage,0,Units,,,76.6,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,67.6,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,1524,15-24,2011,2011,PC,Percentage,0,Units,,,4.1,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1564,15-64,2005,2005,PC,Percentage,0,Units,,,66.4,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,3.3,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",WOMEN,Women,1524,15-24,2005,2005,PC,Percentage,0,Units,,,18.4,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,2554,25-54,2008,2008,PC,Percentage,0,Units,,,4.3,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,2554,25-54,2001,2001,PC,Percentage,0,Units,,,4.6,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,1524,15-24,2009,2009,PC,Percentage,0,Units,,,8.8,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2008,2008,PC,Percentage,0,Units,,,37,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,3.2,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,6.3,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,5.4,,
LVA,Latvia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,13.6,,
LVA,Latvia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,16.7,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,58.5,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,9.9,,
LVA,Latvia,EMP17,Female share of seats in national parliaments,WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,22,,
LVA,Latvia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,18.3,,
LVA,Latvia,EMP3,"Youth unemployment rate, by sex, 15-24 years old",ALL_PERSONS,All persons,1524,15-24,2008,2008,PC,Percentage,0,Units,,,13.6,,
LVA,Latvia,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2012,2012,PC,Percentage,0,Units,,,28.7,,
LVA,Latvia,EMP5,"Share of employed in part-time employment, by sex",ALL_PERSONS,All persons,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,8.5,,
LVA,Latvia,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2002,2002,PC,Percentage,0,Units,,,73.9,,
LVA,Latvia,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,5564,55-64,2006,2006,PC,Percentage,0,Units,,,5.5,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,55PLUS,55+,2013,2013,PC,Percentage,0,Units,,,2.9,,
LVA,Latvia,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,55PLUS,55+,2006,2006,PC,Percentage,0,Units,,,4,,
LVA,Latvia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,11.5,,
