"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,23.5,,
"HUN","Hungary","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,48,,
"LUX","Luxembourg","EMP1","Labour force participation rate, by sex and age group ","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,60.1,,
"HUN","Hungary","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.2,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,44.6,,
"ITA","Italy","EMP18_PAID","Total length of paid maternity and parental leave","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,47.7,,
"AUT","Austria","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,87.3,,
"CHE","Switzerland","EMP10","Share of employed who are managers, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.2,,
"GRC","Greece","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,41.9,,
"USA","United States","EMP1","Labour force participation rate, by sex and age group ","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,62.9,,
"LVA","Latvia","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,6.6,,
"EST","Estonia","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,42.3,,
"GRC","Greece","EMP10","Share of employed who are managers, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,2.6,,
"KOR","Korea","EMP10","Share of employed who are managers, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,0.4,,
"ISL","Iceland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,77.4,,
"CHL","Chile","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,28.1,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,65.3,,
"CHL","Chile","EMP13_S","Share of employed working in services, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,84.8,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,65.6,,
"LVA","Latvia","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,19.2,,
"LVA","Latvia","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.2,,
"LVA","Latvia","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,33.3,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,64.6,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,11.8,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,15.5,,
"ISR","Israel","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,32,,
"FRA","France","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.8,,
"LVA","Latvia","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.3,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,11.2,,
"MEX","Mexico","EMP13_S","Share of employed working in services, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,79.9,,
"AUT","Austria","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,25.4,,
"LVA","Latvia","EMP13_S","Share of employed working in services, by sex","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,76.6,,
"LVA","Latvia","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,3.8,,
"LVA","Latvia","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.6,,
"FRA","France","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,16.7,,
"GBR","United Kingdom","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,24.1,,
"MEX","Mexico","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,56.9,,
"SVK","Slovak Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,68.2,,
"SVN","Slovenia","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,0.6,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,67,,
"GRC","Greece","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,17.3,,
"LVA","Latvia","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,9.9,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,61.6,,
"FIN","Finland","EMP2","Employment/population ratio, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,62,,
"ESP","Spain","EMP1","Labour force participation rate, by sex and age group ","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,59.6,,
"USA","United States","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,20.7,,
"POL","Poland","EMP16","Expected number of years in retirement, by sex","MEN","Men","TOTAL","Total","2014","2014","YR","Years","0","Units",,,16.6,,
"BEL","Belgium","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.7,,
"EST","Estonia","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,146,,
"BEL","Belgium","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,44.3,,
"DEU","Germany","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,13,,
"NLD","Netherlands","EMP10","Share of employed who are managers, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.8,,
"SWE","Sweden","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,14.2,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,4.9,,
"HUN","Hungary","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,136,,
"TUR","Turkey","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,20.6,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,54,,
"DNK","Denmark","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,58.1,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,19.3,,
"EST","Estonia","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,59.1,,
"LUX","Luxembourg","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.5,,
"DEU","Germany","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,57.4,,
"LVA","Latvia","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,37.9,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.6,,
"SWE","Sweden","EMP1","Labour force participation rate, by sex and age group ","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,71.9,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,50.2,,
"FIN","Finland","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,71.5,,
"MEX","Mexico","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,16.9,,
"LVA","Latvia","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,3,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,57.9,,
"KOR","Korea","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,20,,
"FRA","France","EMP10","Share of employed who are managers, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.1,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,10,,
"FIN","Finland","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.6,,
"SVK","Slovak Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.9,,
"LVA","Latvia","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,15.5,,
"USA","United States","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,0,,
"AUT","Austria","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.7,,
"SVN","Slovenia","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,2.1,,
"TUR","Turkey","EMP2","Employment/population ratio, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,64.8,,
"LVA","Latvia","EMP10","Share of employed who are managers, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.7,,
"IRL","Ireland","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,22.9,,
"LUX","Luxembourg","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,7.3,,
"NOR","Norway","EMP10","Share of employed who are managers, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.1,,
"FRA","France","EMP18_PAID","Total length of paid maternity and parental leave","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,42,,
"LVA","Latvia","EMP13_S","Share of employed working in services, by sex","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,81.4,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","ALL_PERSONS","All persons","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,57.4,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,45.6,,
"SVK","Slovak Republic","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,0,,
"CHL","Chile","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,12.8,,
"IRL","Ireland","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.7,,
"PRT","Portugal","EMP16","Expected number of years in retirement, by sex","MEN","Men","TOTAL","Total","2014","2014","YR","Years","0","Units",,,15.6,,
"EST","Estonia","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,1.4,,
"SVK","Slovak Republic","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,44.1,,
"AUS","Australia","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,55,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,23.4,,
"CHE","Switzerland","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,22.6,,
"JPN","Japan","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,43,,
"GRC","Greece","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.6,,
"NZL","New Zealand","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,63.7,,
"IRL","Ireland","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.9,,
"NLD","Netherlands","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,38.5,,
"LVA","Latvia","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,34.4,,
"CAN","Canada","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,35,,
"MEX","Mexico","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,16.4,,
"LVA","Latvia","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.1,,
"PRT","Portugal","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,21.5,,
"SWE","Sweden","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,69.4,,
"CHL","Chile","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,29.8,,
"FRA","France","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,50.7,,
"LVA","Latvia","EMP10","Share of employed who are managers, by sex","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,8.5,,
"HUN","Hungary","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,22,,
"LVA","Latvia","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.9,,
"LVA","Latvia","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,47.7,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,66.4,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,53.4,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,7.6,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex","ALL_PERSONS","All persons","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,5.4,,
"LVA","Latvia","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,4.8,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,66,,
"CAN","Canada","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,19.2,,
"GRC","Greece","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,11.1,,
"DEU","Germany","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,1.8,,
"SVN","Slovenia","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,46.7,,
"GRC","Greece","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.3,,
"LVA","Latvia","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,3.7,,
"USA","United States","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,53.5,,
"ITA","Italy","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,0.2,,
"HUN","Hungary","EMP1","Labour force participation rate, by sex and age group ","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,58.7,,
"CZE","Czech Republic","EMP10","Share of employed who are managers, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.6,,
"FRA","France","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,46.8,,
"KOR","Korea","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,16.6,,
"ISL","Iceland","EMP13_S","Share of employed working in services, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,90,,
"MEX","Mexico","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,43.3,,
"ESP","Spain","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,46,,
"LVA","Latvia","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,17.6,,
"AUS","Australia","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,2,,
"GBR","United Kingdom","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,7.8,,
"SVN","Slovenia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,63.3,,
"ISL","Iceland","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,13,,
"MEX","Mexico","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,1,,
"NLD","Netherlands","EMP18_PAR","Length of parental leave with job protection","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,26,,
"AUS","Australia","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,14,,
"IRL","Ireland","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.9,,
"HUN","Hungary","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,2.5,,
"LVA","Latvia","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,5.3,,
"USA","United States","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,69.2,,
"DNK","Denmark","EMP2","Employment/population ratio, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,62.2,,
"LVA","Latvia","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,5.5,,
"POL","Poland","EMP10","Share of employed who are managers, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.9,,
"LVA","Latvia","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,3.9,,
"TUR","Turkey","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,26.7,,
"CHE","Switzerland","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.1,,
"JPN","Japan","EMP2","Employment/population ratio, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,47.6,,
"PRT","Portugal","EMP18_MAT","Length of maternity leave","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,6.4,,
"GBR","United Kingdom","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,38.1,,
"NOR","Norway","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.8,,
"SWE","Sweden","EMP13_S","Share of employed working in services, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,91.9,,
"LVA","Latvia","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,3.8,,
"CHL","Chile","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,11.5,,
"ESP","Spain","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,2.1,,
"LVA","Latvia","EMP13_S","Share of employed working in services, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,82.6,,
"DEU","Germany","EMP18_PAID","Total length of paid maternity and parental leave","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,58,,
"BEL","Belgium","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,19.3,,
"LVA","Latvia","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,54.7,,
"SWE","Sweden","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.6,,
"CAN","Canada","EMP13_S","Share of employed working in services, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,90.4,,
"LVA","Latvia","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,54.2,,
"AUT","Austria","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.1,,
"SVK","Slovak Republic","EMP16","Expected number of years in retirement, by sex","WOMEN","Women","TOTAL","Total","2014","2014","YR","Years","0","Units",,,23.8,,
"ISL","Iceland","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8,,
"CZE","Czech Republic","EMP18_MAT","Length of maternity leave","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,28,,
"POL","Poland","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.2,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,53.5,,
"JPN","Japan","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,5.3,,
"LVA","Latvia","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,4.1,,
"CHL","Chile","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,56,,
"ITA","Italy","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.6,,
"DNK","Denmark","EMP18_PAID","Total length of paid maternity and parental leave","WOMEN","Women","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,50,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,3.4,,
"DEU","Germany","EMP18_PAT","Length of paid father-specific leave","MEN","Men","TOTAL","Total","2014","2014","WEEK","Weeks","0","Units",,,8.7,,
